Product ID,Product Name,Product Category,Price (USD),Rating,Number of Reviews,Seller Name,Product Availability,Shipping Cost,Discount Percentage
881c55cb-5501-4ed6-a067-e0706c5d7711,mesh next-generation web services,Beauty,149.77,2.5,3714,Johnson-Poole,Out of stock,17.96,47
75ca25c9-817f-4171-af0d-2ebff8fc0b23,orchestrate holistic networks,Health & Personal Care,246.4,3.3,4014,Woodward LLC,In stock,11.73,17
3bf38198-6bed-4320-939f-849eb6d27999,empower visionary schemas,Toys,13.5,4.0,9256,"Schmidt, Richard and Jensen",Out of stock,9.52,34
bd6e53c9-b7ec-4eda-b01f-d9e59862d154,transform front-end interfaces,Beauty,63.35,4.5,7466,Cooper-Ford,Out of stock,6.17,37
b82ee94b-0db9-4bfa-aff7-f40777b50787,expedite customized ROI,Toys,417.47,2.4,2899,Joyce-Lynn,Out of stock,2.2,6
79332f18-d38c-4ddb-b9cd-8796875e41d8,streamline dot-com networks,Home & Kitchen,169.69,4.5,8428,Perkins-Cantrell,Out of stock,7.75,22
6e01ff81-02fa-4171-a624-f362b8453531,reinvent end-to-end experiences,Automotive,201.59,1.1,9462,Perez-Willis,In stock,12.51,14
e5d97666-50c8-47ce-9453-afadd2b20f2e,deploy viral e-tailers,Grocery,194.86,4.0,1410,White and Sons,In stock,7.02,11
e216b6b9-5fd7-4021-aa20-64e0d18f4723,syndicate turn-key e-commerce,Automotive,64.88,3.2,48,Thompson-Davis,Out of stock,5.01,38
450c09e4-0c0a-4833-ba5f-290484966cf6,grow rich solutions,Grocery,451.69,1.1,5104,Cowan-Horton,Out of stock,15.27,0
aa3da56c-25ad-42bc-821f-86d93393b092,implement 24/365 networks,Electronics,463.3,4.7,2887,Bell-Sims,In stock,11.77,35
138b210d-7385-4ebe-94bd-eafb671255eb,optimize dynamic markets,Sports,441.55,4.6,5314,Greene Group,In stock,19.98,48
f521329d-0d3b-43f0-8898-ad84d84a3d88,productize efficient paradigms,Electronics,198.78,4.9,4695,Miller LLC,Out of stock,8.79,42
067a8b6f-c753-42de-be7a-c71f97d85d4a,deploy bleeding-edge initiatives,Books,109.58,2.6,532,"Davis, Juarez and Waters",Out of stock,14.6,31
f8cccc1d-0306-453a-a7f5-1371ab9523d5,benchmark strategic content,Health & Personal Care,465.65,1.3,9831,Miles PLC,In stock,14.04,45
1c5f36ab-c9bf-4fe3-9134-b01175669e03,target scalable solutions,Electronics,7.87,2.6,5766,Murphy-Archer,Out of stock,16.9,45
9e7b7ad5-8eba-4d97-b3b7-21ec9b28292f,optimize robust users,Sports,17.14,2.8,6676,"Young, Mendez and Perez",In stock,10.68,15
aa00cd62-aee1-4f6d-8e02-645e15a045d2,redefine scalable e-business,Grocery,324.07,1.4,3697,Matthews-Smith,In stock,12.92,0
3441d2cd-02f5-4321-be91-f9180bbbe108,brand bricks-and-clicks architectures,Sports,74.53,1.8,4637,French PLC,In stock,1.35,29
45b55937-8411-4da0-9dda-083e38272ae9,transition magnetic vortals,Automotive,445.41,4.6,9355,Carroll Ltd,In stock,18.83,6
32df1d21-9c96-4180-b2f4-7a0069362de7,cultivate world-class initiatives,Health & Personal Care,420.0,3.4,807,Atkinson LLC,In stock,15.56,35
7d2fac53-ed9b-41f6-912d-d4105f8f0fb3,unleash plug-and-play systems,Toys,441.55,1.2,4943,Johnson Inc,Out of stock,0.84,39
2e842c87-2607-4652-9850-0944a25b55e6,matrix granular schemas,Books,53.2,3.2,4512,"Morales, Hansen and Mcconnell",Out of stock,18.69,13
9b4ebf3a-1f92-4f09-9844-520d27d3c1c0,grow end-to-end deliverables,Automotive,252.83,2.8,6046,"Evans, Buck and Parrish",Out of stock,0.51,21
9ac43921-d6a7-4ed1-8082-3ae794197ede,re-intermediate leading-edge partnerships,Sports,51.95,2.7,7444,Glover-Young,In stock,6.9,0
d6821cfc-7594-4bd3-aefe-4daea22d29bd,streamline enterprise functionalities,Books,311.88,1.1,2582,"Gomez, Harris and Allen",In stock,8.26,24
07de6922-1d96-43fd-a5ed-2fc775ec9e85,engineer bleeding-edge users,Grocery,96.44,2.7,2677,Rodriguez LLC,Out of stock,0.35,32
ada227fc-7038-44f5-af57-2b0d88c8c8d6,repurpose integrated web services,Beauty,384.16,2.6,3812,Johnson and Sons,Out of stock,5.76,43
e4f26cd6-5fb3-4dc8-91ca-86583266b36f,matrix B2B functionalities,Electronics,280.06,2.6,5965,Lane Group,Out of stock,16.9,9
ca8b0ce6-4cf3-4f04-9e81-edeaa9b45fbe,incubate dynamic web services,Grocery,195.3,1.6,7174,"Brown, Watson and Burns",Out of stock,7.7,42
de08f3d6-2d2f-4876-b828-d6007b5bfd79,leverage holistic platforms,Home & Kitchen,165.03,4.3,7210,"Daniels, Gray and Taylor",In stock,7.97,26
1875229a-2f03-42b3-802e-c94e4c2436d1,enable proactive supply-chains,Books,113.75,2.8,9307,Castillo-Robinson,In stock,16.84,29
e45987ad-1865-4d7b-a005-4f9f346b16c0,harness user-centric convergence,Home & Kitchen,139.47,1.9,7494,Willis-Abbott,In stock,10.42,9
1d89df60-5e69-4ef3-b8bc-8dbd5fac63ba,seize transparent bandwidth,Home & Kitchen,450.23,3.1,2681,Cole Inc,In stock,9.49,33
d7014272-544c-41f0-bf9d-cd3602ecd7c1,extend synergistic systems,Beauty,315.46,1.2,1336,"Castillo, Massey and Williams",Out of stock,12.61,7
d76eaf48-aaf8-4dd9-95e9-485dd52ea6a3,incubate interactive technologies,Health & Personal Care,494.29,2.1,1496,Floyd Inc,In stock,14.24,35
35f5282f-9c76-4970-ba68-0765fbc1dd1b,target best-of-breed web-readiness,Toys,323.46,2.1,1353,"Jackson, Nixon and Williams",Out of stock,12.84,37
dbb90aa6-9bbe-4783-b8b5-2f7c3d4710d8,leverage compelling ROI,Home & Kitchen,22.09,2.1,3361,Anderson Inc,Out of stock,0.91,20
14f26d35-5e7c-4b2a-b329-d83f5e9969d2,deliver world-class e-markets,Sports,126.45,1.6,8805,Thompson and Sons,Out of stock,5.52,28
edbfdfbc-6f1b-4bd8-afe1-9f52f63de7cd,transform real-time architectures,Books,341.4,1.9,2014,"Gomez, Meyer and Davidson",In stock,3.52,35
42b48176-0e7a-4b31-a837-1ec28c5e6560,empower one-to-one deliverables,Automotive,271.45,4.1,949,"Jones, Crane and Baker",Out of stock,6.66,8
c92ca886-6696-4745-88de-fc3649b773cd,utilize transparent infrastructures,Books,222.69,4.6,9756,Lowe-Hall,Out of stock,18.65,3
b8bc8a0c-bc43-451e-9fdf-b18d129e1e79,unleash bleeding-edge schemas,Health & Personal Care,451.48,2.0,5038,Wall Group,In stock,15.27,9
246168d3-502b-4916-8b5e-02d6441066f8,brand granular markets,Beauty,462.3,5.0,69,King-Villa,Out of stock,0.42,28
810deb41-82eb-4a0f-8ce0-dc9650434784,enhance open-source info-mediaries,Electronics,152.51,3.9,7737,Werner Inc,Out of stock,6.97,27
6a259c79-1d08-41a1-bbbd-b51a906b3d73,drive distributed synergies,Electronics,494.03,2.5,2026,Edwards-Phillips,In stock,5.98,39
4a6a300e-053f-4a26-941a-d99544ef7c02,facilitate virtual applications,Beauty,495.66,2.4,1663,"Stone, Barnett and Vargas",Out of stock,19.89,44
1acca1dc-3dbd-40c6-92cb-a6cab371f1b0,empower one-to-one niches,Automotive,456.69,1.3,1940,"Johnson, Davis and Rowe",In stock,14.4,14
d12a7ad7-12bd-4271-b949-84dfaf1cd78e,brand dynamic action-items,Sports,342.54,3.1,1286,Guzman-Chase,In stock,5.57,28
583c07ac-6d1b-46aa-af7b-2dda8d847ece,benchmark intuitive solutions,Sports,450.44,4.3,7215,Carter Group,In stock,11.7,48
e890cd47-804f-48f2-83db-8d5bb293b949,drive best-of-breed eyeballs,Health & Personal Care,294.79,4.3,4197,Morris-Dyer,Out of stock,4.9,22
f13fec4f-7ba8-45ee-afa9-0bbcdc37abd5,revolutionize front-end partnerships,Electronics,275.9,4.4,6840,"Wright, Williams and James",In stock,5.75,32
441094fa-340c-40eb-ba7f-d1ed137046a5,enable frictionless e-services,Beauty,362.7,2.0,5351,Murillo-Oliver,In stock,19.15,0
8672ca1c-4c9c-4f36-8785-1605ba39eaec,engage cross-media interfaces,Health & Personal Care,484.16,3.8,8767,James-Sawyer,In stock,5.25,40
f8cdff8d-8a0f-42ee-b6da-3a960b25b503,incentivize real-time action-items,Grocery,10.76,3.8,9249,Campbell-Wilson,In stock,2.88,16
640c4dec-714d-4e81-8bd7-1e1d594bbd9a,incentivize sticky bandwidth,Health & Personal Care,171.82,1.9,5384,Harrell-Hanna,Out of stock,19.9,7
c783297d-8e05-48fb-8a6a-aa0faa62ee27,mesh killer markets,Grocery,491.87,4.1,8826,"Hayes, Davis and Christensen",Out of stock,2.39,29
4c2cedfd-cd60-47c2-a69b-049969e60ec3,productize integrated metrics,Electronics,429.73,3.5,567,Allen LLC,Out of stock,1.6,45
0f49c50e-e97a-43d5-9070-3ff45b9b3d5a,productize virtual web services,Toys,399.75,3.5,3214,"Edwards, Lee and Hughes",Out of stock,10.12,2
bac439d8-0688-458d-a6a2-1569030b0be4,enable proactive architectures,Health & Personal Care,371.79,1.2,4722,Maldonado LLC,Out of stock,14.5,24
c17a307b-14c8-4d54-93e9-bb7f77caf457,visualize distributed e-commerce,Health & Personal Care,387.76,1.9,3736,Baker and Sons,Out of stock,6.12,50
7d076ee3-ecd3-4809-bf78-d330800c10d4,redefine real-time methodologies,Electronics,34.48,2.5,6505,Mccoy-Hanson,In stock,13.92,36
8d1e1990-017a-446c-bf02-073f0e91a0a9,generate world-class systems,Automotive,122.51,1.8,7337,York PLC,In stock,15.68,43
15d5deb3-736a-44be-8a1c-df18426d8f6b,drive efficient ROI,Automotive,203.77,3.1,557,Allen-Newman,Out of stock,15.46,34
21a58310-a51a-4b33-af7f-d3c4f3e6be6b,engage next-generation metrics,Sports,437.12,2.1,7796,Johnson-Gibbs,In stock,3.92,35
f62562a2-8d61-4bde-adb5-a3593d3b0103,leverage out-of-the-box platforms,Clothing,358.72,2.6,7095,Mercado and Sons,Out of stock,6.67,36
77bd7843-8a46-4203-971e-e9a9e82ad5a1,orchestrate virtual platforms,Clothing,23.55,3.5,3926,Young-Casey,In stock,9.82,35
6db811e1-0ea1-4a39-9d8a-f4214840b5c8,exploit extensible e-commerce,Sports,201.52,4.5,7055,Yates and Sons,In stock,6.19,24
c0725fb3-c184-4abd-ae16-5bf4e5105c86,embrace cross-media architectures,Sports,314.97,4.8,3168,Chavez-Burton,In stock,19.62,47
20737d0f-56c3-4fe9-b7bc-4d1ffcdb3503,transform strategic interfaces,Electronics,253.56,2.0,5056,Powell-Chen,Out of stock,2.83,13
e47f8dd7-839e-46fb-b734-fba1d7f5ffd7,envisioneer extensible e-services,Clothing,371.7,1.9,8071,"Smith, Thompson and Leblanc",Out of stock,2.04,29
ab0075bb-8887-4a74-9021-20b0e5d103d0,extend interactive e-services,Grocery,426.67,1.1,6145,Moore-Ford,In stock,4.99,36
b35328b1-5327-4ea1-b10f-5b41c195d14c,scale sticky networks,Toys,468.78,3.4,7810,Graham-Howard,Out of stock,12.69,8
12a7be2e-3aeb-4be1-8f7a-70def89788c5,enhance viral applications,Sports,41.19,4.3,2566,"Perez, Blackwell and Rogers",In stock,1.1,23
823c1afb-b520-43c7-81aa-c615a1a24ab5,aggregate front-end ROI,Sports,301.16,2.5,3092,Paul PLC,Out of stock,9.12,47
8e610e74-dd8e-48dd-8477-5823e2a8e760,deploy clicks-and-mortar technologies,Books,55.85,1.3,7488,"Garcia, Benson and Brown",Out of stock,11.29,36
39ef2501-83e6-45d7-bc57-68dae0fec8a7,embrace visionary communities,Health & Personal Care,130.49,4.9,1868,Smith Group,Out of stock,10.46,25
e1bfa0dc-e6e8-4b18-9681-790e3849206c,streamline granular convergence,Electronics,344.2,4.4,9424,Henry and Sons,In stock,4.93,10
320d76de-59f3-4523-8f0e-729f82457dba,e-enable cross-media communities,Beauty,257.05,3.3,5317,Stewart Group,Out of stock,5.39,26
a9ea03dc-d0fa-40bf-9a73-9727b521cb18,matrix revolutionary methodologies,Toys,430.47,2.3,1258,Martin-Brooks,Out of stock,11.61,31
6ca032b4-11c9-41d7-a2f0-fba80c97ceb2,whiteboard best-of-breed mindshare,Electronics,283.18,4.9,2630,Huffman-Johnson,In stock,5.28,21
0cbdd30c-8942-443e-bafc-76d7091d7539,envisioneer magnetic e-services,Sports,61.92,4.6,4589,Wiggins-Smith,Out of stock,2.63,31
5b7da39a-489f-44ff-83f6-789a2652d2bd,utilize one-to-one partnerships,Beauty,86.04,4.5,4362,"Castro, Bennett and Reynolds",In stock,3.7,7
18d73969-18f3-4892-9c87-974b207d8547,whiteboard cutting-edge ROI,Grocery,328.13,3.7,6734,Bentley-Carney,In stock,11.4,44
545115f4-db65-4159-bdc4-c7dd0a3f2e83,expedite seamless supply-chains,Clothing,490.45,3.5,4701,Jones Inc,Out of stock,3.64,29
cb7434b9-d155-49fe-b6f9-73c34a84599c,target B2B relationships,Beauty,298.74,4.4,6029,"Barrett, Rose and Castillo",In stock,14.5,14
0647b12a-21bd-4956-9f44-54401e254289,cultivate proactive action-items,Toys,299.39,3.1,8449,Boone Group,In stock,6.85,29
b9890370-4d02-41b7-883d-100e6cf7aadd,monetize seamless web-readiness,Sports,215.79,4.5,5877,Hicks and Sons,Out of stock,8.07,2
45e84d95-6f14-4b93-8e15-f912f8e6d21c,generate synergistic markets,Electronics,370.82,2.4,2261,"Dawson, Flores and Hardin",Out of stock,5.31,20
57496563-eb11-4307-aad9-360188114319,incubate compelling networks,Electronics,216.42,1.7,4666,Holt PLC,In stock,6.51,24
87cdd8cb-64f5-4ffe-985d-430f7f588194,deploy bleeding-edge communities,Electronics,374.14,1.2,2857,Jones-Shannon,In stock,13.69,28
3f3b05a8-0ca8-46ee-b704-562a09b07a8b,repurpose innovative e-services,Books,327.17,3.0,645,Skinner-White,Out of stock,0.77,36
7c31bcce-6b1e-4248-a839-56f21e6fa568,drive bleeding-edge action-items,Clothing,410.75,1.3,4528,Sanchez-Wilson,Out of stock,17.29,8
1d0ffc31-36c1-438a-b0f7-a785850d5c9f,incentivize leading-edge partnerships,Home & Kitchen,418.68,2.2,8790,Hunt-Williams,Out of stock,8.01,1
0d0d4f5a-6839-4024-bcf6-c115c906a1f7,generate best-of-breed solutions,Electronics,405.42,3.6,9110,Gilbert PLC,Out of stock,15.59,43
cdfaf9b6-fbfd-46bd-8ffc-a55b75bd75a2,matrix revolutionary partnerships,Electronics,377.96,1.2,4325,Lynch-Rodriguez,In stock,19.62,10
fc594d28-08b2-4f62-93d0-806ff7f8b8d5,unleash visionary experiences,Beauty,479.29,1.6,9752,Scott-Stanley,In stock,6.33,30
d5b1642c-45ff-4584-84c7-5fe37fde719c,grow plug-and-play e-business,Toys,284.76,3.1,8522,Johnson Ltd,Out of stock,17.52,48
28e393c1-20d8-4c54-b4c3-1b096a49df97,mesh enterprise web-readiness,Automotive,114.84,3.7,6758,"Fernandez, Blanchard and Kelly",Out of stock,10.43,11
c1c22cb7-8692-4721-9ee4-81ad1231350a,brand viral deliverables,Clothing,407.17,4.4,5902,Duarte-Campbell,In stock,0.3,5
2c1d6a8d-1a2a-4cae-b858-e027bb3f785e,morph web-enabled platforms,Grocery,471.24,3.6,9640,"Werner, Gilbert and Knox",In stock,15.95,50
396aa613-b7c0-494a-aba3-78951ce1228c,implement extensible infrastructures,Health & Personal Care,139.05,2.0,1572,Brown-Carter,Out of stock,11.58,28
ac100f63-24fc-4d40-8047-900fcef7ca97,e-enable distributed e-business,Electronics,428.66,1.1,5963,Peterson and Sons,In stock,17.05,10
7299bac5-2cb7-43ab-9a96-ce40b1c99128,matrix extensible e-markets,Grocery,292.98,2.0,442,Sherman-Kim,Out of stock,7.41,12
b4f72845-6748-4927-9d43-c5e6499095bc,implement front-end partnerships,Home & Kitchen,206.3,3.8,1313,Adams-Ward,Out of stock,8.34,45
534e8277-918f-4b53-a574-f979b0d63e37,envisioneer customized platforms,Automotive,132.72,4.5,9546,Turner-Crawford,Out of stock,4.04,43
27d58f40-b243-4d17-9f42-c19f6c18a1a7,brand 24/365 portals,Health & Personal Care,225.45,4.4,4398,"Jensen, Flores and Pineda",In stock,7.87,39
2fd038eb-5299-45b0-9e2a-15a27849102b,benchmark open-source niches,Grocery,418.73,1.7,6026,Shelton Inc,In stock,8.1,39
627b20a0-4400-433a-92b1-0243b19dc3d6,revolutionize scalable convergence,Automotive,37.93,3.5,985,Skinner Group,Out of stock,19.54,13
ab75b571-ebb3-4eae-8bb2-5ff3037b610e,enable world-class applications,Automotive,267.24,2.7,5143,Smith-Smith,Out of stock,3.66,11
8a2ee957-b466-4946-989e-7ed32b9f4dd7,scale proactive synergies,Home & Kitchen,61.6,2.7,5752,Welch-Smith,Out of stock,12.96,41
60ef907f-a004-4573-a96e-875e108ac0ea,maximize synergistic schemas,Toys,103.71,2.5,4725,"Gonzales, Bell and Thompson",In stock,12.41,32
49a73d28-0f90-480f-a365-6652f06035db,morph sticky e-markets,Automotive,172.28,2.2,2229,Adams Inc,In stock,10.73,35
d3ac807f-f45d-41ed-bafa-b88d3fd16957,strategize magnetic markets,Home & Kitchen,360.84,1.2,8287,Hill Ltd,Out of stock,9.39,22
b4199876-6bce-498f-8d8c-f1972b67911a,integrate global paradigms,Clothing,289.6,2.0,370,"Davis, Williams and Grant",Out of stock,2.96,39
51b81994-a447-4e2e-bfeb-fc200302ccda,synthesize end-to-end markets,Books,221.67,4.8,514,Padilla PLC,In stock,7.53,9
cf484786-bfa3-4c50-9c4c-100070e6f318,redefine B2C models,Toys,214.23,2.6,4431,Horn LLC,Out of stock,15.46,28
36553594-40cc-4f79-a8eb-d4b6e77cdad8,deliver dynamic niches,Clothing,241.62,2.3,197,"Wells, Buchanan and Guzman",Out of stock,3.32,35
0f16f73a-5352-4c57-b08c-b80b51d05e15,exploit robust partnerships,Beauty,268.22,1.7,7834,Farrell and Sons,In stock,5.02,16
b7a0a9bd-ef81-4136-bcac-c2a66085b8ca,enhance efficient metrics,Beauty,412.7,4.2,9376,"Chandler, Diaz and Thompson",In stock,4.68,49
518fb8f9-5c40-4b71-aff7-180e43b83625,benchmark efficient e-tailers,Sports,151.81,3.0,3187,"Gilmore, Long and Savage",Out of stock,11.97,37
5afa0b27-0772-4bd5-acb8-044ed0408ef1,envisioneer visionary mindshare,Sports,188.55,2.7,7909,Buchanan-Prince,Out of stock,16.12,33
ede4b830-bf40-49e4-8971-2698c7fa365b,grow interactive action-items,Toys,259.11,1.8,3461,Page and Sons,Out of stock,10.56,39
d846ff8d-b09c-4362-9652-5cac263a6e46,generate plug-and-play convergence,Electronics,79.74,4.0,989,Johnson and Sons,Out of stock,16.47,14
3e0c7bf9-29cf-4087-a843-5e87075418e2,redefine web-enabled supply-chains,Toys,51.52,1.8,6498,Davis and Sons,Out of stock,13.5,30
d0cbc772-5df9-4e0a-9dc2-345a5dade231,syndicate user-centric niches,Home & Kitchen,217.99,3.0,9243,Valdez PLC,In stock,14.12,28
00629557-088c-4590-9f38-39964fd33edd,synthesize bleeding-edge eyeballs,Home & Kitchen,365.49,3.3,4902,Anderson LLC,In stock,1.55,49
948e0558-4306-47e0-a04a-f85f52ea0b06,facilitate value-added markets,Toys,241.24,2.9,7574,"Proctor, Torres and Walker",In stock,4.2,31
39da595e-6cb1-4fe6-bacc-ce373cc9b74f,grow web-enabled web-readiness,Toys,471.51,3.9,4568,Davila PLC,In stock,10.7,42
6f8a92e6-6550-41f4-b97f-a74789a57c7c,scale dot-com content,Home & Kitchen,308.23,1.6,6378,Cohen Inc,In stock,0.26,45
1549b787-3172-471a-9225-5318c3a0ee52,reinvent front-end channels,Health & Personal Care,217.63,3.0,1066,Tyler Inc,In stock,19.18,24
f023ff0b-78bd-4d9f-86d1-20aa301e0f1e,utilize turn-key e-business,Home & Kitchen,121.09,1.4,3444,"Hughes, Odonnell and Jones",Out of stock,5.07,18
e5a06b5e-9eed-4dc4-8880-d9af383aaa7e,deploy killer e-services,Electronics,6.66,3.4,2672,Lucas-Hicks,Out of stock,5.55,46
54abc488-150b-4b80-8260-ec940b452000,maximize out-of-the-box vortals,Health & Personal Care,18.86,3.6,5610,Haley PLC,In stock,7.15,19
c4bf23a9-bc31-4bfb-b354-38ae86a92e93,drive world-class schemas,Electronics,387.31,1.6,9778,Reed-Martinez,Out of stock,10.76,37
de1ad15f-6a9f-45d0-b5f8-f3917129a5a8,innovate web-enabled partnerships,Toys,427.24,5.0,6366,Williams and Sons,Out of stock,10.81,45
78fe12b0-f190-476f-b892-35a0090c8676,matrix leading-edge niches,Automotive,493.61,2.8,2978,"Sanders, Harrison and Hughes",In stock,16.3,13
8d200ebb-aa2a-4d39-9a01-6bf750884d49,unleash collaborative experiences,Grocery,325.63,3.9,7173,Jackson-Russell,Out of stock,11.71,19
7bb47ccb-e799-42c5-be64-0cd21852417f,synthesize best-of-breed initiatives,Electronics,423.06,1.8,6208,Jones Group,In stock,5.33,30
1be0eaa3-2266-4025-9a54-f64a97029dd5,deploy distributed infrastructures,Books,209.9,2.1,9064,Perry Group,Out of stock,9.64,13
18229ec2-808c-4b3c-805b-60c8d8682c8c,facilitate dot-com infrastructures,Books,197.33,1.1,7729,Keller Inc,Out of stock,0.14,46
6390da20-27f3-4baa-a507-b6fc69774af3,maximize leading-edge solutions,Health & Personal Care,459.79,1.2,6031,Mccormick Ltd,Out of stock,12.86,41
9cab1bb5-53e5-4ddb-962a-08f51c519d1d,envisioneer interactive e-tailers,Beauty,402.08,2.3,7935,Horn-Dawson,In stock,8.87,3
377323d3-7e78-4cbb-8e10-0018c103863c,e-enable dot-com infrastructures,Automotive,213.86,4.3,327,Armstrong LLC,In stock,16.68,12
8706b49e-21d9-4386-8a82-67830985e170,redefine wireless deliverables,Clothing,282.77,3.7,7822,"Taylor, Miller and Reed",Out of stock,1.26,31
1ab748be-0429-4300-ac4c-7f4c21ae0b6f,whiteboard robust deliverables,Electronics,44.17,3.1,3358,Bradshaw PLC,In stock,14.49,4
26ecfaa3-3828-4440-9a67-cc32303053cf,strategize cross-platform content,Electronics,101.5,3.5,9345,Kerr-Taylor,Out of stock,15.53,8
7aa2d4ed-e94a-4ea6-8d61-39b31c44bf8c,target clicks-and-mortar web services,Automotive,55.94,2.2,7055,Richardson LLC,Out of stock,4.63,3
e5d41291-e093-49db-8bf1-ec7d1c6c5d3a,productize bleeding-edge convergence,Clothing,103.65,2.0,9760,Campbell-Cummings,In stock,1.61,25
c178506a-abe4-4140-819b-c0996cf27d39,monetize value-added initiatives,Toys,172.75,3.1,4344,Freeman-Curtis,In stock,7.67,20
4bf271f9-effa-458a-87cb-a2a21f47c437,benchmark extensible bandwidth,Grocery,48.51,1.0,8725,Francis-Chavez,In stock,3.36,6
894a5f96-83fc-4d02-9112-36968d8ed729,benchmark distributed eyeballs,Toys,9.6,3.1,3299,Fox Inc,Out of stock,12.86,4
aa60aeaa-6a71-4e65-a7a9-4e3fb1540090,implement user-centric solutions,Grocery,425.01,3.9,4171,"Johnson, Jackson and Nelson",Out of stock,1.01,7
8a55e3f2-9de7-453e-bc6e-4b318feadefe,synergize revolutionary e-commerce,Toys,122.16,3.2,5383,"Shaw, Beltran and Brewer",Out of stock,10.44,0
01f21484-a7c3-41c2-a441-7b85fa2c8186,synthesize integrated relationships,Grocery,228.14,4.3,4531,"Mcdonald, Bishop and Avila",In stock,8.5,46
6e449d94-5067-402b-9eb9-1a131b308bbc,scale sticky e-services,Beauty,31.93,1.6,410,"Mckinney, Gonzales and Hamilton",Out of stock,9.68,1
07d3dda2-1f7a-44b6-8b5d-c419bbea81d3,cultivate B2B action-items,Electronics,40.05,1.7,7264,Gibbs-Wells,In stock,19.39,26
06012762-de1e-4690-8ef3-edc681db01f9,expedite innovative synergies,Clothing,493.12,3.6,3244,Stevens-Williams,In stock,11.03,3
dbe0303d-5f38-4135-a970-c6cb9e4f7cdb,mesh global web services,Sports,168.1,1.1,1716,"Hunter, Stevens and Garcia",In stock,19.42,47
f9c6c3d7-16de-4e50-843a-14a1ab1ff5e1,embrace real-time experiences,Toys,196.58,1.4,6152,Lewis-Howard,In stock,7.54,17
84feb720-153e-408c-a74c-f01f403c8ede,matrix best-of-breed e-business,Books,463.21,1.6,5001,"Acosta, Butler and Morgan",Out of stock,1.9,18
dcfee0ad-e8e3-42ea-8f07-6ee1e5ae766f,matrix user-centric content,Electronics,166.46,3.5,5135,"Walker, Salas and Doyle",In stock,0.25,35
3ebbc84e-c6f9-4013-91bc-cf316fab4332,re-contextualize integrated niches,Sports,483.72,4.2,197,"Thomas, Sullivan and Adams",In stock,14.05,45
a51ecede-f42f-4836-a10a-453b7be539aa,brand magnetic methodologies,Grocery,158.75,1.5,5547,"Olson, Gordon and Bailey",Out of stock,13.41,0
67b7513c-a1e3-4430-96e7-524501b7c038,envisioneer world-class initiatives,Electronics,468.4,2.4,2572,"Lyons, Palmer and Chambers",In stock,11.5,4
